artist_id,artist_name,pull_ratio,entry_over_total_bv,total bv,quadrant
3243,Lilia Orlova-Holmes,0.030378,0.19901,172874.0,"BV but no pull (Low Pull, High Entry BV)"
3247,Darren Thompson,0.031208,0.454873,28157.0,"BV but no pull (Low Pull, High Entry BV)"
3265,Magdalena Oppelt,0.038907,0.155619,24640.0,"BV but no pull (Low Pull, High Entry BV)"
3267,Susan Monk,0.035586,0.126826,8594.0,"BV but no pull (Low Pull, High Entry BV)"
3269,Marie-Claire Plante,0.049789,0.182677,34414.0,"BV but no pull (Low Pull, High Entry BV)"
3275,Caroline Montigneaux,0.020568,0.00365,61647.0,"BV but no pull (Low Pull, High Entry BV)"
3313,Albert Le Diuzet,0.043547,0.218017,5880.0,"BV but no pull (Low Pull, High Entry BV)"
3327,Daniel Dwyer,0.051668,0.122082,4915.0,"BV but no pull (Low Pull, High Entry BV)"
3343,Maria Bacha,0.050299,0.098068,4075.0,"BV but no pull (Low Pull, High Entry BV)"
3351,Alessandro Coralli,0.045141,0.026498,37739.0,"BV but no pull (Low Pull, High Entry BV)"
3367,Anne Samson,0.021344,0.241098,108002.0,"BV but no pull (Low Pull, High Entry BV)"
3385,Friedrich Wurm,0.021363,0.194633,121731.0,"BV but no pull (Low Pull, High Entry BV)"
3389,Harold Westerink,0.019223,0.113944,116538.0,"BV but no pull (Low Pull, High Entry BV)"
3391,Marita Tobner,0.033213,0.07079,5100.0,"BV but no pull (Low Pull, High Entry BV)"
3399,Anando Arnold,0.031531,0.082546,21806.0,"BV but no pull (Low Pull, High Entry BV)"
3421,Lotte Teussink,0.039397,0.172698,20732.0,"BV but no pull (Low Pull, High Entry BV)"
3439,Radek Smach,0.021424,0.033204,102417.0,"BV but no pull (Low Pull, High Entry BV)"
3443,Siegbert Hahn,0.030571,0.117802,42758.0,"BV but no pull (Low Pull, High Entry BV)"
3465,Anne Baudequin,0.024284,0.051176,96010.0,"BV but no pull (Low Pull, High Entry BV)"
3467,Ronald Hunter,0.035516,0.210723,118960.0,"BV but no pull (Low Pull, High Entry BV)"
3491,Segutoart Seguto,0.024068,0.192328,34582.0,"BV but no pull (Low Pull, High Entry BV)"
3505,Annette Schmucker,0.046362,0.203804,69562.0,"BV but no pull (Low Pull, High Entry BV)"
3555,Max De Winter,0.029825,0.066343,45600.0,"BV but no pull (Low Pull, High Entry BV)"
3567,Eka Peradze,0.012699,0.073235,289015.0,"BV but no pull (Low Pull, High Entry BV)"
3605,Robert Süess,0.02262,0.071246,274109.0,"BV but no pull (Low Pull, High Entry BV)"
3607,Gunter Wenzel,0.031567,0.052038,71678.0,"BV but no pull (Low Pull, High Entry BV)"
3615,Elisa Costa,0.038491,0.135568,17571.0,"BV but no pull (Low Pull, High Entry BV)"
3635,Christine Barres,0.03369,0.235178,87612.0,"BV but no pull (Low Pull, High Entry BV)"
3637,Olga Kataeva-Rochford,0.040544,0.102968,20772.0,"BV but no pull (Low Pull, High Entry BV)"
3643,Rory Mitchell,0.056565,0.085344,10436.0,"BV but no pull (Low Pull, High Entry BV)"
3647,Leni Winkelmann,0.038848,0.200745,13010.0,"BV but no pull (Low Pull, High Entry BV)"
3657,Kunstatelier Sonja Blaess GmbH,0.026267,0.068686,177468.0,"BV but no pull (Low Pull, High Entry BV)"
3661,Eduard Panov,0.036151,0.111626,51807.0,"BV but no pull (Low Pull, High Entry BV)"
3665,Johan Söderström,0.023613,0.064263,29566.0,"BV but no pull (Low Pull, High Entry BV)"
3699,Veronika Ban,0.02347,0.116154,24898.0,"BV but no pull (Low Pull, High Entry BV)"
3701,Ute Bivona,0.023719,0.020297,57867.0,"BV but no pull (Low Pull, High Entry BV)"
3741,Yvonne Coomber,0.035893,0.28453,49181.0,"BV but no pull (Low Pull, High Entry BV)"
3743,Olivier Boissinot,0.044961,0.144689,35248.0,"BV but no pull (Low Pull, High Entry BV)"
3759,Behshad Arjomandi,0.024131,0.040963,112949.0,"BV but no pull (Low Pull, High Entry BV)"
3765,Ode Droit,0.053283,0.077411,10205.0,"BV but no pull (Low Pull, High Entry BV)"
3793,Thierry Virton,0.040401,0.051542,5917.0,"BV but no pull (Low Pull, High Entry BV)"
3797,Mario Henrique,0.035335,0.066762,83581.0,"BV but no pull (Low Pull, High Entry BV)"
3813,David Onen,0.022148,0.024352,131307.0,"BV but no pull (Low Pull, High Entry BV)"
3819,Alain Faure,0.045615,0.039094,8953.0,"BV but no pull (Low Pull, High Entry BV)"
3845,Philip Hearsey,0.039602,0.221727,65230.0,"BV but no pull (Low Pull, High Entry BV)"
3851,Diana Rosa,0.032721,0.30087,19531.0,"BV but no pull (Low Pull, High Entry BV)"
3861,Dominique Dupin,0.057647,0.054604,35264.0,"BV but no pull (Low Pull, High Entry BV)"
3877,Anyck Alvarez Kerloch,0.030174,0.069503,9231.0,"BV but no pull (Low Pull, High Entry BV)"
3897,Antoni Dragan,0.021864,0.018422,204401.0,"BV but no pull (Low Pull, High Entry BV)"
3901,Frederic Paul,0.040807,0.321897,31007.0,"BV but no pull (Low Pull, High Entry BV)"
3927,Mathieu Trezel,0.047307,0.067876,4420.0,"BV but no pull (Low Pull, High Entry BV)"
3941,Yannick Bouillault,0.047347,0.308413,41755.0,"BV but no pull (Low Pull, High Entry BV)"
3949,Philippe Buil,0.052281,0.273008,48666.0,"BV but no pull (Low Pull, High Entry BV)"
3963,Odile Escolier,0.05259,0.124362,25981.0,"BV but no pull (Low Pull, High Entry BV)"
3969,Marcos Zrihen,0.017917,0.056033,221225.0,"BV but no pull (Low Pull, High Entry BV)"
3987,Jacques Tange,0.054866,0.338971,15213.0,"BV but no pull (Low Pull, High Entry BV)"
4005,Julia Abele,0.041891,0.097289,5670.0,"BV but no pull (Low Pull, High Entry BV)"
4027,Angie Brooksby-Arcangioli,0.03238,0.107953,115027.0,"BV but no pull (Low Pull, High Entry BV)"
4033,Jean-Noël Le Junter,0.035587,0.059208,3631.0,"BV but no pull (Low Pull, High Entry BV)"
4049,Oleg Riabchuk,0.022109,0.02326,297007.0,"BV but no pull (Low Pull, High Entry BV)"
4055,Vytautas Laisonas,0.029983,0.130306,34256.0,"BV but no pull (Low Pull, High Entry BV)"
4091,Fabien Bruttin,0.037377,0.679674,7302.0,"BV but no pull (Low Pull, High Entry BV)"
4103,Veronica Vilsan,0.023948,0.165766,52258.0,"BV but no pull (Low Pull, High Entry BV)"
4115,Frank Jähne,0.022409,0.008264,147024.0,"BV but no pull (Low Pull, High Entry BV)"
4133,Nemanja Nikolic,0.023239,0.168353,90199.0,"BV but no pull (Low Pull, High Entry BV)"
4137,Therese O'Keeffe,0.037727,0.150088,19732.0,"BV but no pull (Low Pull, High Entry BV)"
4151,Martinho Costa,0.056619,0.434561,4372.0,"BV but no pull (Low Pull, High Entry BV)"
4153,Michael Rofka,0.055211,0.263076,10547.0,"BV but no pull (Low Pull, High Entry BV)"
4155,Josef Hirthammer,0.057349,0.085579,18696.0,"BV but no pull (Low Pull, High Entry BV)"
4183,Michela Sorrentino,0.046613,0.36184,14808.0,"BV but no pull (Low Pull, High Entry BV)"
4195,Marc Todd,0.02009,0.048447,217356.0,"BV but no pull (Low Pull, High Entry BV)"
4221,Jonathan Speed,0.042532,0.545262,5756.0,"BV but no pull (Low Pull, High Entry BV)"
4237,Laure Polin,0.042142,0.085911,9312.0,"BV but no pull (Low Pull, High Entry BV)"
4243,Tiny De Bruin,0.021925,0.060099,104835.0,"BV but no pull (Low Pull, High Entry BV)"
4255,Susan Freda,0.047019,0.348724,10037.0,"BV but no pull (Low Pull, High Entry BV)"
4261,Ansgar Dressler,0.021943,0.008889,104678.0,"BV but no pull (Low Pull, High Entry BV)"
4273,Vadim Dolgov,0.045271,0.061193,212719.0,"BV but no pull (Low Pull, High Entry BV)"
4283,Kalpana Soanes,0.023335,0.007207,65214.0,"BV but no pull (Low Pull, High Entry BV)"
4329,Min Mun,0.057752,0.73576,8629.0,"BV but no pull (Low Pull, High Entry BV)"
4355,Susan Laughton,0.040289,0.092155,4684.0,"BV but no pull (Low Pull, High Entry BV)"
4377,Kate Graham,0.050642,0.16434,62262.0,"BV but no pull (Low Pull, High Entry BV)"
4393,Loetitia Pillault,0.047478,0.077556,15344.0,"BV but no pull (Low Pull, High Entry BV)"
4395,Marta Zamarska,0.047559,0.513124,5792.0,"BV but no pull (Low Pull, High Entry BV)"
4457,Pamela Rys,0.025294,0.49366,15476.0,"BV but no pull (Low Pull, High Entry BV)"
4475,Ashvin Harrison,0.039765,0.108671,739961.0,"BV but no pull (Low Pull, High Entry BV)"
4477,Rie Kono,0.037528,0.029681,408128.0,"BV but no pull (Low Pull, High Entry BV)"
4489,Julia A. Etedi,0.042856,0.069905,61553.0,"BV but no pull (Low Pull, High Entry BV)"
4495,Jax Mildner,0.045282,0.400948,15207.0,"BV but no pull (Low Pull, High Entry BV)"
4509,Janusz Orzechowski,0.047444,0.152046,23809.0,"BV but no pull (Low Pull, High Entry BV)"
4511,Joanne Parent,0.044771,0.047602,60711.0,"BV but no pull (Low Pull, High Entry BV)"
4545,Wojtek Babski,0.02812,0.053636,961467.0,"BV but no pull (Low Pull, High Entry BV)"
4551,Gia Revazi,0.050604,0.111982,31891.0,"BV but no pull (Low Pull, High Entry BV)"
4557,Marina Del Pozo,0.022894,0.038692,41812.0,"BV but no pull (Low Pull, High Entry BV)"
4567,Laurent Proneur,0.053711,0.253254,22997.0,"BV but no pull (Low Pull, High Entry BV)"
4573,Robert H N Rich,0.026588,0.079514,141814.0,"BV but no pull (Low Pull, High Entry BV)"
4609,Effat Pourhasani,0.028458,0.632147,18347.0,"BV but no pull (Low Pull, High Entry BV)"
4615,Sergey Teplyakov,0.052342,0.032874,121677.0,"BV but no pull (Low Pull, High Entry BV)"
4621,Jean-Humbert Savoldelli,0.032107,0.412523,235148.0,"BV but no pull (Low Pull, High Entry BV)"
4625,Kaitlin Johnson,0.048802,0.527088,6762.0,"BV but no pull (Low Pull, High Entry BV)"
4639,Kamile Lukrecija Lukosiute,0.028033,0.033655,64775.0,"BV but no pull (Low Pull, High Entry BV)"
4649,Tina Psoinos,0.028987,0.096223,17644.0,"BV but no pull (Low Pull, High Entry BV)"
4651,Viktor Sheleg,0.044794,0.005386,84548.0,"BV but no pull (Low Pull, High Entry BV)"
4657,Inelouise Mourick,0.02526,0.094056,59098.0,"BV but no pull (Low Pull, High Entry BV)"
4667,Olena Bogatska,0.036688,0.023305,70489.0,"BV but no pull (Low Pull, High Entry BV)"
4681,Michelle Carolan,0.057118,0.09813,5095.0,"BV but no pull (Low Pull, High Entry BV)"
4689,Tatiana Iliina,0.021337,0.196307,86579.0,"BV but no pull (Low Pull, High Entry BV)"
4691,Nadezda Stupina,0.019447,0.087755,90005.0,"BV but no pull (Low Pull, High Entry BV)"
4701,Nelly Van Nieuwenhuijzen,0.020463,0.113914,54762.0,"BV but no pull (Low Pull, High Entry BV)"
4717,Nathalie Gribinski,0.011944,0.01201,58285.0,"BV but no pull (Low Pull, High Entry BV)"
4727,Inge Thogersen,0.017223,0.036797,99207.0,"BV but no pull (Low Pull, High Entry BV)"
4741,Steve Binetti,0.02298,0.521542,2205.0,"BV but no pull (Low Pull, High Entry BV)"
4777,Daria Bagrintseva,0.019227,0.138989,33287.0,"BV but no pull (Low Pull, High Entry BV)"
4805,Vitaliy Lishko,0.039629,0.215703,8674.0,"BV but no pull (Low Pull, High Entry BV)"
4807,Tatiana Yabloed,0.026828,0.064716,229905.0,"BV but no pull (Low Pull, High Entry BV)"
4823,Jack Avetisyan,0.047122,0.03276,62393.0,"BV but no pull (Low Pull, High Entry BV)"
4871,Rombout Oomen,0.034521,0.214286,3920.0,"BV but no pull (Low Pull, High Entry BV)"
4877,Oliver Weiller,0.036289,0.14933,11987.0,"BV but no pull (Low Pull, High Entry BV)"
4885,Peggy Lee,0.026904,0.260892,19565.0,"BV but no pull (Low Pull, High Entry BV)"
4887,Evgeniy Monahov,0.042367,0.048778,57454.0,"BV but no pull (Low Pull, High Entry BV)"
4899,Laura Tietjens,0.041017,0.092552,11872.0,"BV but no pull (Low Pull, High Entry BV)"
4907,Tay Dall,0.039721,0.160869,38899.0,"BV but no pull (Low Pull, High Entry BV)"
4911,Rudolf Kosow,0.032723,0.261507,46385.0,"BV but no pull (Low Pull, High Entry BV)"
4941,Andrada Anghel,0.026963,0.020712,73834.0,"BV but no pull (Low Pull, High Entry BV)"
4953,Emil Aziz,0.038388,0.257595,251343.0,"BV but no pull (Low Pull, High Entry BV)"
5013,Heidi Thompson,0.039223,0.124056,118423.0,"BV but no pull (Low Pull, High Entry BV)"
5023,Federico Pinto Schmid,0.047535,0.006939,188283.0,"BV but no pull (Low Pull, High Entry BV)"
5025,Sally K. Smith,0.03508,0.340712,12334.0,"BV but no pull (Low Pull, High Entry BV)"
5041,Alexander Heaton,0.040252,0.035556,31561.0,"BV but no pull (Low Pull, High Entry BV)"
5097,Vania Bouwmeester Pentcheva,0.019318,0.06798,118491.0,"BV but no pull (Low Pull, High Entry BV)"
5105,Alessio Luzzi,0.042238,0.107665,35489.0,"BV but no pull (Low Pull, High Entry BV)"
5113,Michael Andrew Law Cheuk Yui,0.039496,0.045537,84239.0,"BV but no pull (Low Pull, High Entry BV)"
5123,Claire Desjardins,0.027413,0.381821,75539.0,"BV but no pull (Low Pull, High Entry BV)"
5167,Ian Mclean,0.039017,0.522239,1869.0,"BV but no pull (Low Pull, High Entry BV)"
5183,Ann-Kathrin Durach,0.044835,0.359731,11648.0,"BV but no pull (Low Pull, High Entry BV)"
5195,Tatiana Harizanova,0.016693,0.033606,66555.0,"BV but no pull (Low Pull, High Entry BV)"
5211,Anna Ravliuc,0.035321,0.042463,75830.0,"BV but no pull (Low Pull, High Entry BV)"
5241,Ángel Moyano Rivas,0.019978,0.073136,150734.0,"BV but no pull (Low Pull, High Entry BV)"
5245,Belinda Nadwie,0.029065,0.052111,74719.0,"BV but no pull (Low Pull, High Entry BV)"
5277,Zakhar Shevchuk,0.032614,0.035305,26365.0,"BV but no pull (Low Pull, High Entry BV)"
5279,Svetlana Kurmaz,0.0372,0.021644,73001.0,"BV but no pull (Low Pull, High Entry BV)"
5283,Jessica Eichman,0.05167,0.701954,5325.0,"BV but no pull (Low Pull, High Entry BV)"
5289,JuanCarlos rLora,0.036825,0.630766,3494.0,"BV but no pull (Low Pull, High Entry BV)"
5377,Edelgard Schroer,0.018985,0.030098,190179.0,"BV but no pull (Low Pull, High Entry BV)"
5413,Agnieszka Potocka-Makoś,0.035989,0.386046,4300.0,"BV but no pull (Low Pull, High Entry BV)"
5441,Wilfrid Moizan,0.033039,0.245363,20133.0,"BV but no pull (Low Pull, High Entry BV)"
5473,Richard Brandão,0.035325,1.0,1572.0,"BV but no pull (Low Pull, High Entry BV)"
5523,Silvia Pavlova,0.033893,0.124933,102995.0,"BV but no pull (Low Pull, High Entry BV)"
5531,Robert Tillberg,0.016846,0.046854,394053.0,"BV but no pull (Low Pull, High Entry BV)"
5579,Kailin Zhao,0.053065,0.018746,133221.0,"BV but no pull (Low Pull, High Entry BV)"
5633,Esther Porta,0.028131,1.0,330.0,"BV but no pull (Low Pull, High Entry BV)"
5637,Claudia Fauth,0.023067,0.019731,62845.0,"BV but no pull (Low Pull, High Entry BV)"
5699,Lucy Moore,0.023849,0.041833,106895.0,"BV but no pull (Low Pull, High Entry BV)"
5715,Mercedes Lagunas,0.022671,0.072396,333449.0,"BV but no pull (Low Pull, High Entry BV)"
5723,Karnish Art,0.040735,0.020541,67134.0,"BV but no pull (Low Pull, High Entry BV)"
5729,Kirsten Handelmann,0.034837,0.323629,32028.0,"BV but no pull (Low Pull, High Entry BV)"
5741,Anastasia Kachina,0.036972,0.132279,20390.0,"BV but no pull (Low Pull, High Entry BV)"
5779,Max Yaskin,0.0242,0.052318,26252.0,"BV but no pull (Low Pull, High Entry BV)"
5787,Yermine Richardson,0.052231,0.123127,13561.0,"BV but no pull (Low Pull, High Entry BV)"
5801,Tomoya Nakano,0.019416,0.110492,168435.0,"BV but no pull (Low Pull, High Entry BV)"
5807,Andrew Weir,0.036511,0.245687,13766.0,"BV but no pull (Low Pull, High Entry BV)"
5845,Ewa Czarniecka,0.033865,0.103799,72247.0,"BV but no pull (Low Pull, High Entry BV)"
5851,Thomas Donaldson,0.050633,0.280163,43628.0,"BV but no pull (Low Pull, High Entry BV)"
5855,M Singh,0.041355,0.071896,17808.0,"BV but no pull (Low Pull, High Entry BV)"
5877,Andrew King,0.017,0.207743,6897.0,"BV but no pull (Low Pull, High Entry BV)"
5889,Tom Voyce,0.040025,0.103458,7973.0,"BV but no pull (Low Pull, High Entry BV)"
5911,Oleksandr Balbyshev,0.045273,0.13466,80531.0,"BV but no pull (Low Pull, High Entry BV)"
5919,Inanda Page,0.027782,0.052016,8855.0,"BV but no pull (Low Pull, High Entry BV)"
5947,Elena Dmitrenko,0.021065,0.016528,105520.0,"BV but no pull (Low Pull, High Entry BV)"
5973,Francesco Capello,0.048572,0.044225,38440.0,"BV but no pull (Low Pull, High Entry BV)"
6003,Karen Clark,0.03833,0.221547,9148.0,"BV but no pull (Low Pull, High Entry BV)"
6011,Ivan Didovodiuk,0.023982,0.031507,164694.0,"BV but no pull (Low Pull, High Entry BV)"
6021,Pavel Filin,0.045743,0.186911,5350.0,"BV but no pull (Low Pull, High Entry BV)"
6025,Joyce Dunn,0.042483,1.0,2944.0,"BV but no pull (Low Pull, High Entry BV)"
6047,Anna Sidi-Yacoub,0.05054,0.168357,169675.0,"BV but no pull (Low Pull, High Entry BV)"
6071,Karina Antonczak,0.032165,0.008737,103015.0,"BV but no pull (Low Pull, High Entry BV)"
6095,Linda Mitchell,0.041837,0.493879,6201.0,"BV but no pull (Low Pull, High Entry BV)"
6105,Natalia Pastushenko,0.039831,0.433509,2524.0,"BV but no pull (Low Pull, High Entry BV)"
6117,Kelsey Irvin,0.057875,0.66483,16295.0,"BV but no pull (Low Pull, High Entry BV)"
6127,Klara Gunnlaugsdottir,0.027418,0.045553,40392.0,"BV but no pull (Low Pull, High Entry BV)"
6153,Oliver Szax,0.02775,0.034437,9844.0,"BV but no pull (Low Pull, High Entry BV)"
6155,Murat Germen,0.05718,1.0,1850.0,"BV but no pull (Low Pull, High Entry BV)"
6159,Sebastian Merk,0.042443,0.4333,54319.0,"BV but no pull (Low Pull, High Entry BV)"
6167,Marco Barberio,0.037153,0.074932,94488.0,"BV but no pull (Low Pull, High Entry BV)"
6173,Alessio Mazzarulli,0.022685,0.10958,33218.0,"BV but no pull (Low Pull, High Entry BV)"
6189,Simone Monney,0.033563,0.008738,53791.0,"BV but no pull (Low Pull, High Entry BV)"
6195,Robert Pelles,0.031583,0.076968,58986.0,"BV but no pull (Low Pull, High Entry BV)"
6221,Tiril Benton,0.039238,1.0,218.0,"BV but no pull (Low Pull, High Entry BV)"
6223,Silvia Vassileva,0.026427,0.220971,67643.0,"BV but no pull (Low Pull, High Entry BV)"
6233,Adam Disbrow,0.046768,0.294926,18266.0,"BV but no pull (Low Pull, High Entry BV)"
6239,Andrew Osta,0.031255,0.368076,14613.0,"BV but no pull (Low Pull, High Entry BV)"
6253,Yuichi Sato,0.05288,0.144524,19559.0,"BV but no pull (Low Pull, High Entry BV)"
6263,James Zamora,0.052659,0.556395,1894.0,"BV but no pull (Low Pull, High Entry BV)"
6267,Valérian Lenud,0.02895,0.267508,24063.0,"BV but no pull (Low Pull, High Entry BV)"
6305,Dimitri Likissas,0.030604,0.155758,171035.0,"BV but no pull (Low Pull, High Entry BV)"
6315,Magdalena Nałęcz,0.034301,0.819356,3995.0,"BV but no pull (Low Pull, High Entry BV)"
6365,Stephen Remick,0.023365,0.070425,17886.0,"BV but no pull (Low Pull, High Entry BV)"
6373,Dmitry Spiros,0.027181,0.074189,361786.0,"BV but no pull (Low Pull, High Entry BV)"
6393,Thomas Steyer,0.034732,0.036803,11274.0,"BV but no pull (Low Pull, High Entry BV)"
6399,Anastasiia Grygorieva,0.03318,0.516194,5275.0,"BV but no pull (Low Pull, High Entry BV)"
6413,Olga Bezhina,0.030771,0.212239,37537.0,"BV but no pull (Low Pull, High Entry BV)"
6455,Dima Filatov,0.025624,0.025627,25364.0,"BV but no pull (Low Pull, High Entry BV)"
6459,Jovan Srijemac,0.029129,0.106857,51471.0,"BV but no pull (Low Pull, High Entry BV)"
6461,Cæsiliæ,0.034411,0.052804,7386.0,"BV but no pull (Low Pull, High Entry BV)"
6463,Irina Laube,0.023465,0.088173,157740.0,"BV but no pull (Low Pull, High Entry BV)"
6481,Deanna Fainelli,0.056338,0.091795,10959.0,"BV but no pull (Low Pull, High Entry BV)"
6505,Lionel Le Jeune,0.029387,0.030059,23953.0,"BV but no pull (Low Pull, High Entry BV)"
6527,Anne B. Schwartz,0.027019,0.274358,36691.0,"BV but no pull (Low Pull, High Entry BV)"
6547,Amanda Horvath,0.032172,0.085197,14672.0,"BV but no pull (Low Pull, High Entry BV)"
6563,Olga Nikitina,0.030772,0.173326,31011.0,"BV but no pull (Low Pull, High Entry BV)"
6579,Stephanie Visser,0.036021,0.249751,19310.0,"BV but no pull (Low Pull, High Entry BV)"
6587,Martina Hartusch,0.023967,0.170609,49027.0,"BV but no pull (Low Pull, High Entry BV)"
6613,Barbara Schauß,0.018639,0.014608,68455.0,"BV but no pull (Low Pull, High Entry BV)"
6623,Martta García Ramo,0.035601,0.003468,75269.0,"BV but no pull (Low Pull, High Entry BV)"
6641,Abol Bahadori,0.036287,0.895947,32169.0,"BV but no pull (Low Pull, High Entry BV)"
6661,Liliya Pobornikova,0.04491,0.115489,51615.0,"BV but no pull (Low Pull, High Entry BV)"
6695,Margie Nottingham,0.054034,0.622034,8276.0,"BV but no pull (Low Pull, High Entry BV)"
6703,Rumen Spasov,0.029854,0.038956,27642.0,"BV but no pull (Low Pull, High Entry BV)"
6729,Viet Ha Tran,0.045653,0.197789,11019.0,"BV but no pull (Low Pull, High Entry BV)"
6739,Ernestine Tahedl,0.030142,0.140673,152238.0,"BV but no pull (Low Pull, High Entry BV)"
6783,Zuzanna Jankowska,0.047769,0.095007,8379.0,"BV but no pull (Low Pull, High Entry BV)"
6791,Alex Sojic,0.038459,0.124054,8385.0,"BV but no pull (Low Pull, High Entry BV)"
6811,Nicole Cijs,0.033868,0.023637,40157.0,"BV but no pull (Low Pull, High Entry BV)"
6845,Jutta Rika Bressem,0.041241,0.152148,20874.0,"BV but no pull (Low Pull, High Entry BV)"
6859,Fred Phillips a.k.a Parhelion,0.055142,1.0,11953.0,"BV but no pull (Low Pull, High Entry BV)"
6863,Mike Braun,0.038193,1.0,250.0,"BV but no pull (Low Pull, High Entry BV)"
6865,Holger Mühlbauer-Gardemin,0.020796,0.33668,224210.0,"BV but no pull (Low Pull, High Entry BV)"
6869,Federica Belloli,0.042815,0.055397,53051.0,"BV but no pull (Low Pull, High Entry BV)"
6885,Kirsten Schankweiler,0.027968,0.02489,26867.0,"BV but no pull (Low Pull, High Entry BV)"
6909,Fanou Montel,0.043891,0.08706,22986.0,"BV but no pull (Low Pull, High Entry BV)"
